listing_id,id,date,reviewer_id,reviewer_name,comments,year_month,sentiment,length,reviewer_freq,days_since_last,is_anomaly,anomaly_label,sentiment_class
45655787,489878276939359781,2021-11-06,6764756,Jasmina,"This place does NOT LOOK like the photos, it is on the bottom floor by the parking lot, very DARK, it smells MUSTY and MOLDY, the bathroom has NO VENT, we had NO HOT WATER for the first 2 days, followed by no water at all in the bathroom, the next day! The management told us it was a city issue and offered no compensation for this major inconvenience! <br/><br/>Almost all the DISHES and GLASSWARE were stained and DIRTY, neatly placed inside cupboards for some reason? The only one wine glass provided had LIPSTICK STAINS, which we left for them to see and took photos! The management offered to send a cleaning crew for a touch-up after, but upon arrival we had no choice, but to clean all the glasses, mugs, dishes, etc. we needed to use. All of the cooking pots and pans had an unhealthy coating or were completely scratched. The ""silverware"" was super cheap and flimsy, felt like plastic coated in cheap silver paint. <br/><br/>We payed a full price for 7 nights for what is listed as ""enhanced clean"" and private experience, none of which was delivered! One of us had to work remotely the entire time inside the apartment and having anyone come to touch up on cleaning, would have been very disturbing. <br/><br/>From the moment we entered, there was a HORRIBLE SMELL OF MILDEW throughout the apartment, which was not masked at all by the cheap, chemical air-freshener plugged  into the wall. We all got terrible headaches from this awful smell of that permeated everything inside the apartment. <br/><br/>The photos posted are very DECEIVING, they show a bright and light place tastefully decorated. However, the entire apartment has virtually NO NATURAL LIGHT at all. All the lights had to be on in order to ""see"" at any moment of the day inside this apt. <br/><br/>Several of the porch blinds were missing and people walking into the building could see us sitting on the living room couch at all times of day or night, again NOT PRIVATE. The porch was barricaded by two dark and old walls on two out of three sides. The only, small porch opening faced the narrow parking lot and the street. Everyone walking into the bldg. and/or the pool passed by this porch. In fact, it felt totally unsafe because at any moment anyone from the outside could walk onto this porch uninvited! NOT SAFE for single travelers. We never got out to sit on the porch, it was dirty on top of it. <br/><br/>The bathroom window above the tub is not functional, it is completely barricaded with tacky dark paint/paper?! The toilet was not flushing for an entire day, the bathroom sink drained super slowly and there were 2 toilet paper rolls provided for an entire week, one was half used and the other one was under the sink, so cheap! This place lists as ready for 4 people, yet only 3 sets of towels are provided and the second bed, the sofa was not made for us upon arrival.<br/><br/>This was a LOUD unit, with noises from people walking by the front door and people directly upstairs, as well as behind the bedroom. The bed was positioned directly under a narrow window that faces the communal pool, which is super close to the window. It was very hard to sleep because there are bright, neon lights around the pool shining through the completely closed blinds above the bed, all night long! <br/><br/>Couple of nights in a row, there was loud music and party noises well passed  11:30 p.m. On top of this, the bed sheets smelled dirty, were wrinkled, and the bed comforter had obvious stains on it. It was simply placed two loose sheets, not tucked inside a cover. We could not help but wonder if any of these linens were even changed/washed!  <br/><br/>Overall, this was our worst Airbnb experience we have ever had. It is really embarrassing how FALSELY it is ADVERTISED and presented for a substantial amount of money! It definitely made us feel as if the owners only care about PROFIT OVER QUALITY and HONESTY! <br/><br/>Location becomes completely irrelevant if you are staying in a DIRTY, MOLDY, NO VENTILATION, NO PRIVACY, DARK, OLD place that is ""made up"" with cheap ""make-up"" into something that is far from reality.  We would absolutely NOT RECOMMEND this place!",2021-11,-0.957,4163,1,0.0,-1,Fake,Strong Negative
45655787,597066843943105065,2022-04-03,57320714,Albert,"Great location close to downtown and the lake. Cant go wrong with this one. A bit much light in the bedroom at night/mornings may make it hard to sleep if that bothers you, but nothing an eyemask cant solve. Great all around experience, would stay again.",2022-04,-0.5577,254,3,880.0,-1,Fake,Weak Negative
45655787,632651217620666393,2022-05-22,86918788,Samuel,Needs repair and noisy neighbors upstairs late night and all through the early morning hours.  Difficult to stay asleep.,2022-05,-0.4939,120,1,0.0,-1,Fake,Weak Negative
45655787,750288620700244337,2022-11-01,252003660,Leandro,Nice place and location but NO PARKING SPACE. Don’t go with your vehicle,2022-11,-0.4587,72,1,0.0,-1,Fake,Weak Negative
45670917,664529804399914936,2022-07-05,80265814,Ricky,"I typically never leave negative reviews but I think it’s important anyone staying here know about our incident. The air conditioner broke during our last night of stay at this residence. We barely slept  due to the home being around 80 degrees F. I reported the issue to the owner who wasn’t able to get service out to the house at that time. I can understand this as it wasn’t truly in their control but initially they were amenable to offering a partial refund. The owner was unresponsive after and wouldn’t communicate about the incident. It’s a negative experience and I would truly just stay away given if it happened earlier in our stay, I’m not sure they would take the matter seriously.",2022-07,-0.2778,695,1,0.0,-1,Fake,Weak Negative
45711321,732618534,2021-02-19,337285422,Jazmine,"We arrived to the place being not clean and had to wait for someone to finish cleaning and washing the comforters. The power went out within 12 hours of us being there. The host would not communicate back with us. The host would not answer the phone. We had to sleep in my car, yet we were still charged. The host refused to give us a full refund. We spent over $500 to have power for only 12 hours. They were aware that the power had just came back on but did not tell us any of this prior to booking. The WORST Airbnb host ever. The host and Co-host are money hungry individuals. They are not truthful nor fair. They just want their money and will get it by any means necessary. They are no more than scammers in my eyes. I do not recommend. If I could put no stars, I would.",2021-02,-0.9568,777,1,0.0,-1,Fake,Strong Negative
45711321,594871135018164886,2022-03-31,280203456,Michael,I was charged a cleaning fee of $60 and was also told that if I left any dishes or trashed that I would be charged an additional $60. Which I'm not sure what the first cleaning fee is for. Other than that the place was at the time,2022-03,-0.5517,230,1,0.0,-1,Fake,Weak Negative
45711321,698580184163563278,2022-08-21,331717727,MacKinley,The location shown on the posting is nowhere near the actual location of the apartment. The map shows where the apartment complex's office is located. We wouldn't have booked if it showed the accurate location. The apartment was nothing fancy and a little dirty. We were only given one bath towel even though we booked for two adults.,2022-08,-0.3832,334,1,0.0,-1,Fake,Weak Negative
45742036,739175904589255664,2022-10-16,5343493,Alejandra,"We were disappointed with the apartment, very bare bones and dirty apartment complex. The couch was stained and the chairs were broken, super low quality towels and no amenities really. I think if you’re a college student and you get a cheap rate it’s a fine place but I was disappointed with the place",2022-10,-0.8176,302,1,0.0,-1,Fake,Strong Negative
45830460,732216337,2021-02-17,112878289,Samantha,"The Airbnb is exactly as pictured - it has everything you need! Unfortunately, we stayed due to a cancelled flight right before the power outages / water problems of February 2021. For that reason, we were not able to actually stay at the location due to no power at the Airbnb. However, those are purely external circumstances and the hosts are incredibly communicative and helpful. I would definitely recommend this Airbnb (just not during an ice storm that shuts off the power of half of the city!).",2021-02,-0.1581,502,3,3.0,-1,Fake,Weak Negative
45830460,746403350,2021-04-06,395553501,Shaun,Other then it not being an entire place and having wide open windows so the whole town can see and having code enforcement show up informing me that the owner didn’t have a license to even have an Airbnb oh and did I mention the first night hearing the next door neighbors asking for toilet paper at 5 am when the music finally stopped the stay was fine,2021-04,-0.0258,353,1,0.0,1,Genuine,Weak Negative
45830460,821047609347360455,2023-02-06,328522877,Angel,"We were disappointed with this stay. It is not as shown in the photos. The table in the kitchen is different and unusable bc it is broken. We were unable to use the fire pit and when it was brought to the owners attention, we were given instructions on how to change the propane ourselves, which we were not comfortable doing. There are no curtains on the windows in the main areas or upstairs  except in the bedrooms (one of the areas is a sleeping area-and there’s no curtain-so no one could actually sleep there) There were also a crazy amount of large ants in the master bedroom. Our first night there I woke up to ants crawling on me in the bed-This happened the second night as well. There were also Japanese lady beetles (they look like ladybugs) EVERYWHERE. I brought this to their attention as well, and they said they would take care of the ants and the beetles when we left, which didn’t help us while we were there. I would not stay here again.",2023-02,-0.5594,956,1,0.0,-1,Fake,Weak Negative
